age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
31,11,14,19,23,23,23,25,29,39,185,6,999,0,43,1.1,93.994,-36.4,4.856,5191,23
48,4,13,16,23,23,23,25,29,39,295,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
46,1,13,16,23,23,23,25,29,39,86,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
40,5,14,17,23,23,23,25,29,39,151,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
47,2,13,17,10,23,24,25,29,39,69,11,999,0,43,1.1,93.994,-36.4,4.856,5191,23
47,4,13,20,10,24,23,25,29,39,15,11,999,0,43,1.1,93.994,-36.4,4.856,5191,23
58,11,13,21,10,23,23,25,29,39,437,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
51,9,13,20,10,24,24,25,29,39,139,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,4,13,19,10,23,23,25,29,39,267,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,3,13,17,23,24,23,25,29,39,259,5,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,4,14,21,10,24,23,25,29,39,165,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
46,4,13,16,10,24,23,25,29,39,566,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
50,2,13,17,10,24,23,25,29,39,175,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
47,7,15,21,23,23,23,25,29,39,198,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
60,6,13,17,10,24,23,25,29,39,220,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,2,13,17,23,23,23,25,29,39,168,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
25,9,14,21,23,23,23,25,29,39,247,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
40,11,13,21,10,24,23,25,29,39,291,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,5,13,10,23,24,23,25,29,39,322,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
37,2,13,17,10,24,23,25,29,39,194,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
46,4,13,10,10,24,23,25,29,39,379,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
49,2,13,17,23,23,24,25,29,39,151,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
42,5,13,20,10,23,23,25,29,39,166,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
37,4,13,17,23,23,23,25,29,39,64,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,5,13,21,23,24,24,25,29,39,232,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
57,4,13,16,23,24,24,25,29,39,647,7,999,0,43,1.1,93.994,-36.4,4.856,5191,23
39,2,13,19,23,24,23,25,29,39,322,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
28,3,13,17,23,23,23,25,29,39,337,6,999,0,43,1.1,93.994,-36.4,4.856,5191,23
47,4,13,16,23,24,23,25,29,39,133,12,999,0,43,1.1,93.994,-36.4,4.856,5191,23
42,4,13,19,10,24,23,25,29,39,50,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
34,11,13,20,23,23,23,25,29,39,87,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
51,4,13,20,23,23,24,25,29,39,771,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
30,2,14,10,23,24,23,25,29,39,205,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
33,3,14,21,23,24,23,25,29,39,76,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
58,4,13,16,23,24,23,25,29,39,318,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,5,13,19,10,23,23,25,29,39,109,9,999,0,43,1.1,93.994,-36.4,4.856,5191,23
39,4,15,19,10,23,23,25,29,39,304,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
31,2,14,17,23,23,23,25,29,39,209,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
45,2,14,20,10,10,10,25,29,39,271,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
34,4,14,16,23,24,24,25,29,39,1093,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
33,2,15,17,23,23,23,25,29,39,326,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
35,4,13,18,10,24,23,25,29,39,389,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
39,5,13,20,23,23,23,25,29,39,273,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
42,5,14,17,10,23,23,25,29,39,264,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
37,3,13,17,23,23,23,25,29,39,1106,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
42,4,14,19,23,10,10,25,29,39,195,5,999,0,43,1.1,93.994,-36.4,4.856,5191,23
48,5,14,10,23,10,10,25,29,39,69,19,999,0,43,1.1,93.994,-36.4,4.856,5191,23
29,3,13,17,23,23,23,25,29,39,214,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
59,6,13,19,23,24,23,25,29,39,87,9,999,0,43,1.1,93.994,-36.4,4.856,5191,23
32,4,14,19,23,23,23,25,29,39,122,7,999,0,43,1.1,93.994,-36.4,4.856,5191,23
31,2,13,19,23,23,23,25,29,39,945,2,999,0,43,1.1,93.994,-36.4,4.856,5191,24
52,7,13,16,10,24,23,25,29,39,288,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
46,4,13,10,23,23,23,25,29,39,50,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
25,4,13,19,23,23,23,25,29,39,816,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
36,11,13,18,23,24,23,25,29,39,284,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
23,4,13,20,23,24,23,25,29,39,116,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
42,3,14,21,23,24,23,25,29,39,72,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
43,3,13,17,23,23,23,25,29,39,232,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
29,2,14,17,23,23,24,25,29,39,262,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
45,3,13,17,23,24,23,25,29,39,190,5,999,0,43,1.1,93.994,-36.4,4.856,5191,23
45,11,13,21,23,24,23,25,29,39,1721,2,999,0,43,1.1,93.994,-36.4,4.856,5191,24
27,5,14,17,10,23,24,25,29,39,351,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
35,3,13,17,23,24,23,25,29,39,166,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
35,5,13,20,23,23,23,25,29,39,104,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
39,4,15,17,23,24,24,25,29,39,163,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
29,5,13,20,23,23,23,25,29,39,492,2,999,0,43,1.1,93.994,-36.4,4.856,5191,23
46,4,15,16,10,23,23,25,29,39,152,3,999,0,43,1.1,93.994,-36.4,4.856,5191,23
39,3,13,21,23,23,23,25,29,39,109,4,999,0,43,1.1,93.994,-36.4,4.856,5191,23
34,4,13,18,23,23,23,25,29,39,384,1,999,0,43,1.1,93.994,-36.4,4.856,5191,23
44,11,15,21,23,24,23,25,29,39,1032,1,999,0,43,1.1,93.994,-36.4,4.856,5191,23
35,4,13,10,23,23,23,25,29,40,128,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,5,14,20,23,24,24,25,29,40,65,6,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,4,14,19,10,23,23,25,29,40,194,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
37,5,13,21,23,23,23,25,29,40,360,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,3,14,21,10,24,23,25,29,40,96,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,4,15,19,23,24,23,25,29,40,20,11,999,0,43,1.1,93.994,-36.4,4.859,5191,23
55,4,13,19,23,24,23,25,29,40,323,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
46,7,13,18,10,23,23,25,29,40,332,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
37,7,13,21,23,24,23,25,29,40,735,8,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,5,13,20,23,23,23,25,29,40,151,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,4,13,17,23,23,23,25,29,40,158,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,5,13,17,23,24,24,25,29,40,73,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
43,7,13,21,23,10,10,25,29,40,407,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
51,4,13,16,23,24,23,25,29,40,438,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,7,15,19,10,23,23,25,29,40,174,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,7,15,21,10,23,23,25,29,40,175,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
28,12,14,17,10,24,23,25,29,40,313,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,3,14,17,23,10,10,25,29,40,137,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
47,9,13,10,10,23,23,25,29,40,22,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
54,7,15,21,23,24,23,25,29,40,328,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
46,10,13,21,23,23,23,25,29,40,93,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
36,3,13,17,23,23,23,25,29,40,97,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
46,8,13,20,10,24,23,25,29,40,219,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,4,15,19,23,24,23,25,29,40,455,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
46,7,13,21,23,23,24,25,29,40,103,6,999,0,43,1.1,93.994,-36.4,4.859,5191,23
30,2,13,10,23,23,23,25,29,40,133,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
55,7,13,10,23,24,24,25,29,40,77,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,3,13,19,10,24,24,25,29,40,211,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,3,13,17,23,24,23,25,29,40,72,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
51,3,13,16,10,24,23,25,29,40,942,3,999,0,43,1.1,93.994,-36.4,4.859,5191,24
31,3,14,21,23,23,23,25,29,40,89,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,3,13,10,23,24,23,25,29,40,108,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,2,15,17,10,24,23,25,29,40,101,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,4,13,16,10,24,24,25,29,40,305,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,8,13,21,23,24,23,25,29,40,387,9,999,0,43,1.1,93.994,-36.4,4.859,5191,23
50,3,13,17,10,24,23,25,29,40,146,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
48,3,13,21,23,24,24,25,29,40,160,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,7,13,10,10,24,23,25,29,40,70,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
58,1,13,21,10,23,23,25,29,40,162,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
36,3,14,21,10,23,23,25,29,40,117,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
44,4,14,16,23,23,23,25,29,40,381,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
38,4,14,21,23,23,23,25,29,40,109,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
38,4,13,18,10,24,23,25,29,40,476,1,999,0,43,1.1,93.994,-36.4,4.859,5191,24
53,4,13,19,23,23,23,25,29,40,178,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
37,4,13,19,23,24,23,25,29,40,260,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,3,14,21,23,23,23,25,29,40,231,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,2,13,17,23,23,23,25,29,40,188,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
59,11,13,17,23,23,23,25,29,40,145,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
38,5,13,18,10,24,24,25,29,40,163,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,5,14,20,23,23,23,25,29,40,27,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
28,4,13,19,23,24,23,25,29,40,282,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
43,4,13,10,10,23,24,25,29,40,73,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,4,15,19,23,24,24,25,29,40,48,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
31,4,14,19,23,23,23,25,29,40,220,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,4,13,19,23,23,23,25,29,40,606,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
50,7,15,17,10,23,23,25,29,40,82,7,999,0,43,1.1,93.994,-36.4,4.859,5191,23
38,5,14,21,23,23,23,25,29,40,451,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,5,13,21,10,23,23,25,29,40,202,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,5,13,17,23,24,23,25,29,40,832,1,999,0,43,1.1,93.994,-36.4,4.859,5191,24
29,4,13,18,23,23,24,25,29,40,168,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,3,14,17,23,24,24,25,29,40,230,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,5,13,20,10,23,23,25,29,40,69,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,4,13,16,10,10,10,25,29,40,200,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
32,4,13,19,23,23,23,25,29,40,170,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,4,13,16,23,23,23,25,29,40,142,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
49,4,13,16,23,23,23,25,29,40,283,8,999,0,43,1.1,93.994,-36.4,4.859,5191,23
46,4,13,16,10,23,23,25,29,40,421,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,4,13,17,10,23,23,25,29,40,278,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,10,13,10,10,10,10,25,29,40,179,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
48,7,13,16,10,23,23,25,29,40,238,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,4,13,19,23,24,24,25,29,40,110,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,4,13,18,23,24,23,25,29,40,138,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
44,4,13,16,10,23,24,25,29,40,218,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
44,7,13,21,23,23,23,25,29,40,158,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,8,15,19,23,24,23,25,29,40,105,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
57,4,15,20,23,23,23,25,29,40,106,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
31,7,13,17,23,23,23,25,29,40,217,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,3,13,17,23,10,10,25,29,40,132,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,4,14,19,10,24,23,25,29,40,824,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
37,3,13,21,23,23,24,25,29,40,243,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,4,13,18,23,23,23,25,29,40,488,12,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,9,14,21,23,24,23,25,29,40,148,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
38,5,14,20,10,10,10,25,29,40,159,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
43,2,13,17,23,23,23,25,29,40,124,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,4,13,19,23,23,24,25,29,40,452,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
51,2,13,17,23,24,23,25,29,40,114,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
51,2,13,17,23,24,23,25,29,40,92,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
50,1,13,19,10,24,24,25,29,40,125,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,4,13,19,10,23,24,25,29,40,145,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
27,3,14,17,23,24,23,25,29,40,1328,1,999,0,43,1.1,93.994,-36.4,4.859,5191,24
50,3,13,21,23,24,23,25,29,40,686,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
53,2,13,17,10,24,23,25,29,40,80,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,7,13,21,10,24,23,25,29,40,265,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,3,13,17,23,24,23,25,29,40,300,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
57,6,13,21,10,23,23,25,29,40,203,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
47,4,14,19,23,23,24,25,29,40,71,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,1,13,17,23,23,23,25,29,40,534,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,8,14,21,23,23,24,25,29,40,243,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,2,14,18,10,24,23,25,29,40,230,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
51,2,13,17,10,24,23,25,29,40,127,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
37,4,13,16,10,24,23,25,29,40,1125,2,999,0,43,1.1,93.994,-36.4,4.859,5191,24
36,3,13,21,10,24,23,25,29,40,136,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
48,4,13,16,23,24,23,25,29,40,158,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
44,5,14,10,10,23,23,25,29,40,267,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,4,14,17,10,24,24,25,29,40,257,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
54,7,13,21,10,23,23,25,29,40,110,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,1,15,18,10,24,23,25,29,40,477,5,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,7,13,20,23,24,23,25,29,40,456,9,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,8,15,19,23,23,23,25,29,40,1321,2,999,0,43,1.1,93.994,-36.4,4.859,5191,24
35,4,13,19,23,24,23,25,29,40,298,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
43,10,13,17,10,23,23,25,29,40,96,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
38,2,13,17,23,23,23,25,29,40,483,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
55,3,13,17,23,23,24,25,29,40,213,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,4,13,16,23,23,23,25,29,40,51,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,2,14,17,23,24,23,25,29,40,44,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
49,3,15,19,23,24,23,25,29,40,164,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
54,4,13,19,10,24,23,25,29,40,166,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
49,4,13,18,10,24,24,25,29,40,220,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
37,2,13,17,23,24,23,25,29,40,178,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
54,4,13,19,23,23,23,25,29,40,452,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
33,4,13,17,23,23,23,25,29,40,858,1,999,0,43,1.1,93.994,-36.4,4.859,5191,24
49,4,13,19,23,24,23,25,29,40,87,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
36,4,13,18,10,23,23,25,29,40,97,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
48,11,13,21,23,24,23,25,29,40,122,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,12,13,21,23,24,23,25,29,40,629,2,999,0,43,1.1,93.994,-36.4,4.859,5191,24
42,4,15,18,10,23,23,25,29,40,116,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,5,15,20,23,23,23,25,29,40,120,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
51,8,13,20,23,23,23,25,29,40,122,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
48,6,13,19,23,23,23,25,29,40,262,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
50,3,15,19,23,24,23,25,29,40,179,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,3,13,17,10,10,10,25,29,40,35,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
45,2,13,17,10,23,23,25,29,40,156,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
46,7,15,21,23,10,10,25,29,40,201,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,2,13,17,10,10,10,25,29,40,159,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,7,13,21,23,24,23,25,29,40,68,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,11,13,16,23,23,23,25,29,40,75,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
37,3,13,17,23,24,23,25,29,40,191,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
26,2,14,17,23,23,23,25,29,40,461,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,4,13,19,23,23,23,25,29,40,188,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,3,13,19,23,24,23,25,29,40,117,6,999,0,43,1.1,93.994,-36.4,4.859,5191,23
44,4,15,16,10,24,23,25,29,40,546,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
55,4,13,16,10,24,23,25,29,40,171,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,5,13,19,23,23,23,25,29,40,351,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
53,2,13,17,23,23,23,25,29,40,429,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,3,13,16,23,24,23,25,29,40,249,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,5,13,20,23,23,23,25,29,40,568,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,2,13,20,23,24,23,25,29,40,299,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,2,15,17,23,23,23,25,29,40,282,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
30,4,15,19,23,24,23,25,29,40,211,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,1,13,18,23,23,23,25,29,40,77,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
30,4,15,19,23,24,23,25,29,40,283,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,4,13,19,23,24,23,25,29,40,263,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,1,13,18,23,23,23,25,29,40,189,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,5,15,20,23,23,23,25,29,40,91,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,3,14,17,23,23,23,25,29,40,32,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,4,13,19,23,23,23,25,29,40,139,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,4,13,18,23,24,23,25,29,40,347,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,4,13,19,23,23,24,25,29,40,58,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
28,11,13,21,23,23,23,25,29,40,152,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,2,15,17,23,23,23,25,29,40,869,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
50,1,15,16,10,23,23,25,29,40,339,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
56,8,15,17,23,24,23,25,29,40,267,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
48,3,15,17,23,24,23,25,29,40,34,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,3,14,21,23,23,23,25,29,40,153,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
42,4,13,18,23,23,23,25,29,40,28,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
51,7,13,16,23,23,23,25,29,40,216,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,5,14,20,23,23,23,25,29,40,199,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,3,14,21,23,24,23,25,29,40,139,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
28,2,14,17,23,23,23,25,29,40,322,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,7,13,21,23,24,23,25,29,40,189,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
31,3,13,21,23,23,23,25,29,40,197,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
47,4,13,19,23,24,23,25,29,40,224,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
40,4,13,16,10,24,23,25,29,40,160,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
31,4,13,19,23,23,23,25,29,40,180,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,8,13,21,23,23,23,25,29,40,191,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
52,4,13,16,10,24,24,25,29,40,833,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
50,5,13,20,10,24,23,25,29,40,485,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
36,4,13,18,23,24,23,25,29,40,57,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
56,4,13,19,10,23,23,25,29,40,247,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,10,13,19,23,23,23,25,29,40,89,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,3,14,21,23,24,23,25,29,40,849,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,4,13,20,23,24,24,25,29,40,260,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,4,14,19,23,23,24,25,29,40,181,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,4,13,17,23,23,24,25,29,40,125,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
50,3,13,17,10,23,23,25,29,40,225,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,4,13,16,10,24,23,25,29,40,829,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
29,4,13,20,23,24,23,25,29,40,749,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,3,14,17,23,24,24,25,29,40,166,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
34,4,13,17,23,23,23,25,29,40,407,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
43,5,15,20,10,10,10,25,29,40,182,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
48,3,15,17,23,24,23,25,29,40,152,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
38,3,13,21,23,23,23,25,29,40,438,4,999,0,43,1.1,93.994,-36.4,4.859,5191,23
32,3,14,17,23,23,23,25,29,40,387,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
35,3,13,17,23,23,23,25,29,40,100,3,999,0,43,1.1,93.994,-36.4,4.859,5191,23
39,4,13,18,23,23,23,25,29,40,413,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
47,4,13,18,23,23,24,25,29,40,191,2,999,0,43,1.1,93.994,-36.4,4.859,5191,23
41,11,13,16,23,23,23,25,29,40,109,1,999,0,43,1.1,93.994,-36.4,4.859,5191,23
